Name	ChrNr	Resolution	n	PHI	phi	binNrStart	binNrEnd	START	END	S
G401_BR1	6	40000	422	950	4	764	1185	30560000	47440000	3.513611984126688
G401_BR1	6	40000	422	950	4	768	1189	30720000	47600000	3.520879271419623
G401_BR1	6	40000	422	950	4	772	1193	30880000	47760000	3.5187657264567793
G401_BR1	6	40000	422	950	4	776	1197	31040000	47920000	3.5181042924135735
G401_BR1	6	40000	422	950	4	780	1201	31200000	48080000	3.514456013566571
G401_BR1	6	40000	422	950	4	784	1205	31360000	48240000	3.5036619860133413
G401_BR1	6	40000	422	950	4	788	1209	31520000	48400000	3.4955701346581636
G401_BR1	6	40000	422	950	4	792	1213	31680000	48560000	3.489414166101259
G401_BR1	6	40000	422	950	4	796	1217	31840000	48720000	3.47941532736357
G401_BR1	6	40000	422	950	4	800	1221	32000000	48880000	3.466416324874475
G401_BR1	6	40000	422	950	4	804	1225	32160000	49040000	3.455701557640823
G401_BR1	6	40000	422	950	4	808	1229	32320000	49200000	3.4517898299789724
G401_BR1	6	40000	422	950	4	812	1233	32480000	49360000	3.442962660380121
G401_BR1	6	40000	422	950	4	816	1237	32640000	49520000	3.4321070335166843
G401_BR1	6	40000	422	950	4	820	1241	32800000	49680000	3.4255366232957867
G401_BR1	6	40000	422	950	4	824	1245	32960000	49840000	3.4179323103065715
G401_BR1	6	40000	422	950	4	828	1249	33120000	50000000	3.41473833681027
G401_BR1	6	40000	422	950	4	832	1253	33280000	50160000	3.411796986647542
G401_BR1	6	40000	422	950	4	836	1257	33440000	50320000	3.415078701879785
G401_BR1	6	40000	422	950	4	840	1261	33600000	50480000	3.4166436711483845
G401_BR1	6	40000	422	950	4	844	1265	33760000	50640000	3.416620545939151
G401_BR1	6	40000	422	950	4	848	1269	33920000	50800000	3.4207136152240665
G401_BR1	6	40000	422	950	4	852	1273	34080000	50960000	3.426880848889998
G401_BR1	6	40000	422	950	4	856	1277	34240000	51120000	3.4333150923252362
G401_BR1	6	40000	422	950	4	860	1281	34400000	51280000	3.4405361834640433
G401_BR1	6	40000	422	950	4	864	1285	34560000	51440000	3.444899623823499
G401_BR1	6	40000	422	950	4	868	1289	34720000	51600000	3.443802858374781
G401_BR1	6	40000	422	950	4	872	1293	34880000	51760000	3.440545769410748
G401_BR1	6	40000	422	950	4	876	1297	35040000	51920000	3.4381173093317474
G401_BR1	6	40000	422	950	4	880	1301	35200000	52080000	3.4316416830263825
G401_BR1	6	40000	422	950	4	884	1305	35360000	52240000	3.4325208104899474
G401_BR1	6	40000	422	950	4	888	1309	35520000	52400000	3.4400603096100886
G401_BR1	6	40000	422	950	4	892	1313	35680000	52560000	3.4511176150413876
G401_BR1	6	40000	422	950	4	896	1317	35840000	52720000	3.456628886350175
G401_BR1	6	40000	422	950	4	900	1321	36000000	52880000	3.465677381195056
G401_BR1	6	40000	422	950	4	904	1325	36160000	53040000	3.4721143132118724
G401_BR1	6	40000	422	950	4	908	1329	36320000	53200000	3.476601831146618
G401_BR1	6	40000	422	950	4	912	1333	36480000	53360000	3.4814282202083833
G401_BR1	6	40000	422	950	4	916	1337	36640000	53520000	3.483330080605594
G401_BR1	6	40000	422	950	4	920	1341	36800000	53680000	3.482665242751386
G401_BR1	6	40000	422	950	4	924	1345	36960000	53840000	3.4858902693392984
G401_BR1	6	40000	422	950	4	928	1349	37120000	54000000	3.483741026956107
G401_BR1	6	40000	422	950	4	932	1353	37280000	54160000	3.4885524359997278
G401_BR1	6	40000	422	950	4	936	1357	37440000	54320000	3.4969233710523477
G401_BR1	6	40000	422	950	4	940	1361	37600000	54480000	3.5085565944414956
G401_BR1	6	40000	422	950	4	944	1365	37760000	54640000	3.519420787578796
G401_BR1	6	40000	422	950	4	948	1369	37920000	54800000	3.523625002972208
G401_BR1	6	40000	422	950	4	952	1373	38080000	54960000	3.5267058398281548
G401_BR1	6	40000	422	950	4	956	1377	38240000	55120000	3.527206148884596
G401_BR1	6	40000	422	950	4	960	1381	38400000	55280000	3.521773573625805
G401_BR1	6	40000	422	950	4	964	1385	38560000	55440000	3.5201780267405023
G401_BR1	6	40000	422	950	4	968	1389	38720000	55600000	3.5179203549265843
G401_BR1	6	40000	422	950	4	972	1393	38880000	55760000	3.5204182972982876
G401_BR1	6	40000	422	950	4	976	1397	39040000	55920000	3.5268641381999974
G401_BR1	6	40000	422	950	4	980	1401	39200000	56080000	3.527976207304001
G401_BR1	6	40000	422	950	4	984	1405	39360000	56240000	3.5336294603568934
G401_BR1	6	40000	422	950	4	988	1409	39520000	56400000	3.5421847062729643
G401_BR1	6	40000	422	950	4	992	1413	39680000	56560000	3.5477877387533883
G401_BR1	6	40000	422	950	4	996	1417	39840000	56720000	3.552379892044654
G401_BR1	6	40000	422	950	4	1000	1421	40000000	56880000	3.5608629739788618
G401_BR1	6	40000	422	950	4	1004	1425	40160000	57040000	3.568860478036514
G401_BR1	6	40000	422	950	4	1008	1429	40320000	57200000	3.5688135974078468
G401_BR1	6	40000	422	950	4	1012	1433	40480000	57360000	3.5646305214523393
G401_BR1	6	40000	422	950	4	1016	1437	40640000	57520000	3.5625976597989024
G401_BR1	6	40000	422	950	4	1020	1441	40800000	57680000	3.558082073531849
G401_BR1	6	40000	422	950	4	1024	1445	40960000	57840000	3.551242037444821
G401_BR1	6	40000	422	950	4	1028	1449	41120000	58000000	3.5521156312954973
G401_BR1	6	40000	422	950	4	1032	1453	41280000	58160000	3.549253893219469
G401_BR1	6	40000	422	950	4	1036	1457	41440000	58320000	3.554957401699788
G401_BR1	6	40000	422	950	4	1040	1461	41600000	58480000	3.558260749388551
G401_BR1	6	40000	422	950	4	1044	1508	41760000	60360000	3.57873479301421
G401_BR1	6	40000	422	950	4	1048	1512	41920000	60520000	3.594372935459258
G401_BR1	6	40000	422	950	4	1052	1516	42080000	60680000	3.6048660472159715
G401_BR1	6	40000	422	950	4	1056	1520	42240000	60840000	3.613385929220824
G401_BR1	6	40000	422	950	4	1060	1524	42400000	61000000	3.6232395529045744
G401_BR1	6	40000	422	950	4	1064	1528	42560000	61160000	3.633963695210097
G401_BR1	6	40000	422	950	4	1068	1532	42720000	61320000	3.62878761113698
G401_BR1	6	40000	422	950	4	1072	1536	42880000	61480000	3.6408948115373434
G401_BR1	6	40000	422	950	4	1076	1540	43040000	61640000	3.6366830527734395
G401_BR1	6	40000	422	950	4	1080	1544	43200000	61800000	3.6263512172857775
G401_BR1	6	40000	422	950	4	1084	1548	43360000	61960000	3.6251397329320425
G401_BR1	6	40000	422	950	4	1088	1552	43520000	62120000	3.6216631634022556
G401_BR1	6	40000	422	950	4	1092	1556	43680000	62280000	3.6155592413402746
G401_BR1	6	40000	422	950	4	1096	1560	43840000	62440000	3.618359892084062
G401_BR1	6	40000	422	950	4	1100	1564	44000000	62600000	3.6157760834321864
G401_BR1	6	40000	422	950	4	1104	1568	44160000	62760000	3.6085039673544212
G401_BR1	6	40000	422	950	4	1108	1572	44320000	62920000	3.6004090675465403
G401_BR1	6	40000	422	950	4	1112	1576	44480000	63080000	3.5995777663153623
G401_BR1	6	40000	422	950	4	1116	1580	44640000	63240000	3.606260910639621
G401_BR1	6	40000	422	950	4	1120	1584	44800000	63400000	3.6179127230057913
G401_BR1	6	40000	422	950	4	1124	1588	44960000	63560000	3.6287625551440983
G401_BR1	6	40000	422	950	4	1128	1592	45120000	63720000	3.633174208740596
G401_BR1	6	40000	422	950	4	1132	1596	45280000	63880000	3.625556017237696
G401_BR1	6	40000	422	950	4	1136	1600	45440000	64040000	3.619908029352655
G401_BR1	6	40000	422	950	4	1140	1604	45600000	64200000	3.6245261023333777
G401_BR1	6	40000	422	950	4	1144	1608	45760000	64360000	3.6190343364442246
G401_BR1	6	40000	422	950	4	1148	1612	45920000	64520000	3.6122368751292937
G401_BR1	6	40000	422	950	4	1152	1616	46080000	64680000	3.613513814958121
G401_BR1	6	40000	422	950	4	1156	1620	46240000	64840000	3.6136036576636514
G401_BR1	6	40000	422	950	4	1160	1624	46400000	65000000	3.613100326601765
G401_BR1	6	40000	422	950	4	1164	1628	46560000	65160000	3.6050990015109283
G401_BR1	6	40000	422	950	4	1168	1632	46720000	65320000	3.5973058484407323
G401_BR1	6	40000	422	950	4	1172	1636	46880000	65480000	3.586424345573718
G401_BR1	6	40000	422	950	4	1176	1640	47040000	65640000	3.5749866081419532
G401_BR1	6	40000	422	950	4	1180	1644	47200000	65800000	3.5671052595061576
G401_BR1	6	40000	422	950	4	1184	1648	47360000	65960000	3.558285259007583
G401_BR1	6	40000	422	950	4	1188	1652	47520000	66120000	3.5543343358401156
G401_BR1	6	40000	422	950	4	1192	1656	47680000	66280000	3.541686700470927
G401_BR1	6	40000	422	950	4	1196	1660	47840000	66440000	3.5415726822469575
G401_BR1	6	40000	422	950	4	1200	1664	48000000	66600000	3.5445454125742684
G401_BR1	6	40000	422	950	4	1204	1668	48160000	66760000	3.5484327209868276
G401_BR1	6	40000	422	950	4	1208	1672	48320000	66920000	3.5503541488064125
G401_BR1	6	40000	422	950	4	1212	1676	48480000	67080000	3.552131249630835
G401_BR1	6	40000	422	950	4	1216	1680	48640000	67240000	3.5549110091365024
G401_BR1	6	40000	422	950	4	1220	1684	48800000	67400000	3.5544104507970755
G401_BR1	6	40000	422	950	4	1224	1688	48960000	67560000	3.5470698317554503
G401_BR1	6	40000	422	950	4	1228	1692	49120000	67720000	3.5377484719603682
G401_BR1	6	40000	422	950	4	1232	1696	49280000	67880000	3.5269431092165626
G401_BR1	6	40000	422	950	4	1236	1700	49440000	68040000	3.516020062835632
G401_BR1	6	40000	422	950	4	1240	1704	49600000	68200000	3.50559756987388
G401_BR1	6	40000	422	950	4	1244	1708	49760000	68360000	3.491442662872032
G401_BR1	6	40000	422	950	4	1248	1712	49920000	68520000	3.4836192187344928
G401_BR1	6	40000	422	950	4	1252	1716	50080000	68680000	3.4854760573785297
G401_BR1	6	40000	422	950	4	1256	1720	50240000	68840000	3.494195975546282
G401_BR1	6	40000	422	950	4	1260	1724	50400000	69000000	3.500830524075666
G401_BR1	6	40000	422	950	4	1264	1728	50560000	69160000	3.5031646865999395
G401_BR1	6	40000	422	950	4	1268	1732	50720000	69320000	3.5089487559207213
G401_BR1	6	40000	422	950	4	1272	1736	50880000	69480000	3.5220390432822053
G401_BR1	6	40000	422	950	4	1276	1740	51040000	69640000	3.52631373954005
G401_BR1	6	40000	422	950	4	1280	1744	51200000	69800000	3.527984125021216
G401_BR1	6	40000	422	950	4	1284	1748	51360000	69960000	3.530390167098474
G401_BR1	6	40000	422	950	4	1288	1752	51520000	70120000	3.5262178186748874
G401_BR1	6	40000	422	950	4	1292	1756	51680000	70280000	3.5254604405193444
G401_BR1	6	40000	422	950	4	1296	1760	51840000	70440000	3.5287085315209006
G401_BR1	6	40000	422	950	4	1300	1764	52000000	70600000	3.5305199880307443
G401_BR1	6	40000	422	950	4	1304	1768	52160000	70760000	3.5318711442016655
G401_BR1	6	40000	422	950	4	1308	1772	52320000	70920000	3.536178480827029
G401_BR1	6	40000	422	950	4	1312	1776	52480000	71080000	3.534607423147032
G401_BR1	6	40000	422	950	4	1316	1780	52640000	71240000	3.5364708527853055
G401_BR1	6	40000	422	950	4	1320	1784	52800000	71400000	3.544533065828934
G401_BR1	6	40000	422	950	4	1324	1788	52960000	71560000	3.5514964868581758
G401_BR1	6	40000	422	950	4	1328	1792	53120000	71720000	3.5638289563166836
G401_BR1	6	40000	422	950	4	1332	1796	53280000	71880000	3.5732685686078995
G401_BR1	6	40000	422	950	4	1336	1800	53440000	72040000	3.573089551663547
G401_BR1	6	40000	422	950	4	1340	1804	53600000	72200000	3.576709356829492
G401_BR1	6	40000	422	950	4	1344	1808	53760000	72360000	3.582876100920276
G401_BR1	6	40000	422	950	4	1348	1812	53920000	72520000	3.5951544493524006
G401_BR1	6	40000	422	950	4	1352	1816	54080000	72680000	3.6112126333166072
G401_BR1	6	40000	422	950	4	1356	1820	54240000	72840000	3.625768851163137
G401_BR1	6	40000	422	950	4	1360	1824	54400000	73000000	3.6353520328596853
G401_BR1	6	40000	422	950	4	1364	1828	54560000	73160000	3.634603359491304
G401_BR1	6	40000	422	950	4	1368	1832	54720000	73320000	3.645681572262405
G401_BR1	6	40000	422	950	4	1372	1836	54880000	73480000	3.655659233672876
G401_BR1	6	40000	422	950	4	1376	1840	55040000	73640000	3.663689354408833
G401_BR1	6	40000	422	950	4	1380	1844	55200000	73800000	3.662449584878664
G401_BR1	6	40000	422	950	4	1384	1848	55360000	73960000	3.675484103964603
G401_BR1	6	40000	422	950	4	1388	1852	55520000	74120000	3.6873299268750404
G401_BR1	6	40000	422	950	4	1392	1856	55680000	74280000	3.694609571691292
G401_BR1	6	40000	422	950	4	1396	1860	55840000	74440000	3.698964970984314
G401_BR1	6	40000	422	950	4	1400	1864	56000000	74600000	3.7025262622000343
G401_BR1	6	40000	422	950	4	1404	1868	56160000	74760000	3.6974557749041415
G401_BR1	6	40000	422	950	4	1408	1872	56320000	74920000	3.694066887779449
